AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp
0.076051235,-1.4867306,0.31640148,0.0355829,0.08674286,0.0048105638,NORMAL,3581801
-0.17305136,0.594558,1.0828876,-0.065209866,-0.122783914,-0.025121834,AGGRESSIVE,3582514
-0.8735487,0.31840757,-1.2457438,0.026419923,-0.056199603,0.030466905,AGGRESSIVE,3582640
-1.561934,1.0792023,0.28938866,-0.2759584,-0.321926,-0.0092393365,NORMAL,3581665
-0.82554615,0.62454057,0.9760771,-0.04444045,-0.12583824,0.05551238,AGGRESSIVE,3582520
-0.30474746,0.20095214,0.28292656,0.004428773,-0.015882496,0.014584408,SLOW,3583328
-0.06705165,-1.1957276,0.5401001,-0.012675454,-0.053145275,0.01947133,SLOW,3583113
0.1826247,0.5081798,-0.15781784,-0.04627304,-0.017715093,-0.038560867,AGGRESSIVE,3582580
0.90511584,-0.3209205,-0.9315481,0.028252518,-0.08368854,-0.05505423,AGGRESSIVE,3582818
2.4888644,-1.0012624,0.4321432,0.14004086,-0.08002335,0.051847186,NORMAL,3582275
-0.4965049,-1.188516,0.7320461,-0.053603426,-0.06841691,0.3554472,NORMAL,3582019
0.7551739,1.2963527,0.66586876,-0.0627664,0.19914207,-0.070936725,NORMAL,3581743
0.84982204,-0.669954,0.15335464,-0.04932737,0.06047566,-0.0025198192,AGGRESSIVE,3582608
0.87173593,-0.8745568,-1.0578804,-0.0071776668,-0.16920967,-0.08559749,SLOW,3583773
0.6980934,0.26479465,-1.7547369,-0.009010263,0.0720821,-0.08987355,NORMAL,3581741
0.4312768,0.52418286,-0.17388344,-0.02367103,0.065973446,0.026190847,SLOW,3583393
0.32049668,-0.15456404,-0.5508537,0.028252518,-0.014049901,0.010919216,AGGRESSIVE,3582853
-0.8215089,-0.32282507,0.29121017,0.023365596,-0.07819075,-0.025121834,NORMAL,3582079
1.0389175,-0.4486155,0.51570225,-0.04260785,-0.002443461,-0.1295798,NORMAL,3582260
-1.0497329,0.35236168,0.4362545,-0.0096211275,-0.02321288,-0.019013181,SLOW,3583265
-0.0767591,-0.95922285,1.5396004,0.014813482,-0.23945917,0.13370313,AGGRESSIVE,3582584
1.6150904,1.3464308,0.27982807,-0.062155537,-0.02687807,-0.064828075,AGGRESSIVE,3582928
-0.6596614,0.6802355,-1.1388407,-0.14340061,0.0,0.17402023,NORMAL,3582190
1.6317908,-0.07476452,-0.40422344,-0.050549097,0.093462385,-0.010461068,SLOW,3583659
1.5003293,-0.7748499,-0.15638256,0.022143865,-0.06536258,-0.07032586,NORMAL,3582201
-0.13683796,-0.90570545,-0.8225708,-0.039553523,0.02076942,0.028023442,SLOW,3583271
-0.97250044,-1.2893032,0.62978745,0.023365596,-0.118507855,-0.023289237,AGGRESSIVE,3582663
-0.19343853,-0.12493688,-0.32754326,0.012980887,-0.010995574,-0.019624045,SLOW,3583180
0.3321674,-0.08323842,0.16269875,0.03680463,0.11789699,0.035353824,NORMAL,3581965
1.2511308,0.9293662,-1.00315,-0.054825157,-0.12217305,-0.0037415496,AGGRESSIVE,3582852
-0.10930574,0.63884765,-0.6289568,0.05390886,-0.06169739,0.106214195,NORMAL,3581654
0.7310884,-0.00026040524,1.120636,-0.11224649,0.020158553,-0.035506543,SLOW,3583093
0.35493374,0.16941532,-0.19886589,-0.0010690142,0.004886922,0.006032294,SLOW,3583376
-0.03850901,-1.6865258,0.029500961,0.027030786,-0.11056661,0.042073343,AGGRESSIVE,3582576
-2.9335115,-2.8811076,-1.5088835,-0.08597928,-0.14966199,0.025579982,SLOW,3583532
-0.7234074,0.014938474,0.13262653,0.042913284,0.084910266,-0.0061850105,SLOW,3583565
-1.2072685,-0.3702678,0.625267,-0.01817324,0.099571034,0.015806139,SLOW,3583687
-0.7037226,-0.042185366,-1.5429487,-0.02733622,-0.045814894,-0.030619621,AGGRESSIVE,3582665
-0.6071586,2.0007071,-0.43111706,0.061239243,-0.047036625,0.04757113,NORMAL,3581808
0.6029782,-0.7383678,-0.6120148,0.0056505036,0.02687807,0.04268421,SLOW,3583091
0.5525999,-0.014390469,-0.27705765,-0.0010690142,0.012217305,0.02313652,SLOW,3583429
1.2748727,-0.6735805,3.3466845,-0.26068676,0.5338962,-0.04466952,NORMAL,3582033
-1.0695596,-1.080426,0.4529152,0.0032070426,0.1001819,0.016417004,SLOW,3583191
0.40572643,1.6957283,-0.87206745,0.001985312,-0.1704314,-0.042836927,NORMAL,3581997
0.4488585,-1.7443461,0.5654316,-0.032223143,0.02076942,-0.14485142,NORMAL,3581957
0.8103225,1.1014452,-0.47763443,0.004428773,0.03604105,0.065897085,AGGRESSIVE,3582424
0.344795,-0.03533107,-0.075208664,0.055741455,-0.16920967,0.45318565,NORMAL,3581925
-0.49798226,-0.16040343,0.20541668,0.0038179078,0.0067195175,-0.0025198192,SLOW,3583568
-0.044282436,0.2328018,-0.084692,0.08506299,0.1826487,0.0023671028,AGGRESSIVE,3582547
-0.81912994,-0.11243802,0.63041687,0.06490443,0.1386664,0.078725256,NORMAL,3582250
-0.14958584,0.43100688,-0.066078186,-0.024281893,-0.03481932,-0.0067958757,SLOW,3583161
0.9814055,1.1972463,-0.37460423,-0.08903361,-0.1740966,-0.14851661,AGGRESSIVE,3582611
-0.6773411,0.7335755,-0.016593933,-0.005955936,0.0067195175,-0.050167307,SLOW,3583383
-0.44207907,-0.9701083,0.34475708,-0.022449298,0.06536258,-0.008017606,NORMAL,3582155
0.19484568,0.24037611,-0.78142357,-0.051159963,-0.032375857,0.030466905,NORMAL,3582069
-1.3421266,-1.009614,0.17931366,0.018478673,-0.029321533,-0.05505423,AGGRESSIVE,3582524
0.4097569,2.1200528,1.7623367,0.082619525,-0.064751714,-0.019624045,NORMAL,3582117
-1.2551696,-0.35059828,-0.9256029,0.03924809,-0.15943582,0.07322747,NORMAL,3581717
0.6653997,0.24251103,-0.30953884,-0.013897184,-0.09101892,-0.036728274,SLOW,3583286
0.25478697,1.1752071,-1.2678642,-0.031612277,-0.14660765,-0.0019089539,SLOW,3583214
1.4747453,-0.5764306,1.8098383,0.004428773,-0.040927973,-0.10881037,AGGRESSIVE,3582925
0.29401183,0.6284371,0.9561024,0.004428773,0.11301007,0.0139735425,SLOW,3583289
-1.6030362,-0.15050644,-1.9588041,-0.010231993,0.12705997,0.039629884,SLOW,3583482
0.553911,-0.741951,1.1762972,0.14920384,0.46975538,-0.0037415496,NORMAL,3581860
0.76650786,2.088137,-2.7055483,-0.010231993,0.17470746,0.029245174,AGGRESSIVE,3582881
1.1748419,-0.3604082,-0.75687885,-0.07070765,-0.015882496,-7.6358156e-05,SLOW,3583579
-0.7376108,2.2796915,0.47475147,-0.0022907446,-0.14905111,-0.022067508,AGGRESSIVE,3582809
0.24483013,0.65835357,-0.44392014,0.004428773,0.042760566,0.05795584,NORMAL,3581652
0.13339996,-0.37381345,0.24953175,-0.06154467,-0.020158553,-0.042836927,NORMAL,3582154
0.27197528,-0.12221885,0.04584503,0.004428773,-0.036651913,-0.0031306844,SLOW,3583766
-1.1188501,-1.2311845,-0.55656147,-0.0346666,0.014660766,0.01947133,NORMAL,3582089
0.3787353,-1.0283124,0.1973257,0.0355829,-0.021380283,-0.019624045,SLOW,3583406
0.44369137,-0.6349845,0.0828495,0.0795652,0.008552114,-0.04100433,SLOW,3583102
-0.86192286,0.52423674,-0.29769325,-0.08659015,0.05131268,0.061621033,AGGRESSIVE,3582843
1.687256,0.27948594,-0.33499813,0.10216721,0.1563815,0.044516806,AGGRESSIVE,3582712
0.6019896,-0.65776825,-2.0495896,-0.032223143,0.032375857,-0.011682798,SLOW,3583517
0.26662946,-1.7498231,0.7774515,0.019089539,0.10751228,-0.0037415496,AGGRESSIVE,3582884
-1.9490403,-0.4390863,-0.7983837,-0.015118915,-0.0036651916,0.06467536,AGGRESSIVE,3582613
-0.19859195,-0.11056495,-1.098547,-0.03283401,0.008552114,0.017638734,NORMAL,3582230
1.2196026,0.544002,0.2412939,0.009315695,0.08552113,0.018860465,SLOW,3583586
0.36854887,-0.88308513,-0.36912727,-0.0047342055,-0.19547687,-0.095371336,SLOW,3583718
-0.40069258,-0.6652936,0.12765026,-0.09025534,-0.080634214,0.064064495,SLOW,3583708
-0.6803379,-0.04829955,-3.298533,-0.16905695,-0.3830125,0.21739167,NORMAL,3582276
0.84520125,0.29833633,1.1947842,0.027641652,0.095294975,-0.0019089539,SLOW,3583140
-0.2335093,-1.0180663,-0.094584465,-0.012064588,0.09468412,0.049403727,SLOW,3583102
0.12218666,-0.34776318,0.0024223328,0.12110403,0.040317107,0.24426974,NORMAL,3581945
-0.24687171,0.18966982,0.21728802,-0.031612277,0.03970624,0.036575556,NORMAL,3582136
0.07868755,0.03856206,-0.19311333,0.037415497,0.043982297,0.048181996,SLOW,3583156
0.34996748,-0.27857393,-0.3148222,0.07284568,0.014660766,-0.06299548,AGGRESSIVE,3582372
-1.458987,-0.1928606,0.5966463,0.6666067,0.8393288,1.1905,SLOW,3583789
1.9133794,1.4559568,1.7200041,-0.020616703,-0.089186326,-0.10819951,SLOW,3583626
-0.11310196,0.74075013,-0.9725971,-0.019394971,-0.015882496,0.028634308,AGGRESSIVE,3582549
0.054612517,0.24071379,0.059057236,0.0936151,0.124005646,0.015806139,AGGRESSIVE,3582920
1.5005944,-0.51290613,-0.51624775,-0.007788532,0.055588737,0.04268421,SLOW,3583499
0.7458066,0.41876772,-0.43740845,-0.031612277,0.073303826,0.06956228,SLOW,3583316
-1.8114909,0.6299272,1.2168283,0.007483099,-0.07819075,0.081779584,SLOW,3583727
0.67051005,0.3267001,-0.8788805,0.014813482,0.01160644,-0.11797335,NORMAL,3582236
-0.09460068,0.415581,-0.9239454,0.023365596,0.004276057,-0.0110719325,SLOW,3583625
0.43594098,-0.2604133,-1.3615179,0.028252518,0.036651913,0.0139735425,SLOW,3583686
-0.31330097,-1.2708185,-0.80890846,0.00992656,0.030543262,0.04879286,SLOW,3583639
1.0412817,-0.17362869,-1.1022196,-0.01572978,-0.3323107,-0.075212784,AGGRESSIVE,3582679
0.40342987,2.012217,0.14046955,0.0038179078,0.022602014,0.09399689,NORMAL,3582217
2.4706373,-0.2884444,-0.29010105,-0.029168816,0.14477506,-0.13874277,SLOW,3583104
1.9563429,-0.29397064,0.5665693,0.027641652,0.03359759,-0.18944459,NORMAL,3582095
0.83209145,2.6425023,1.7307196,0.024587326,0.06414085,0.046960264,AGGRESSIVE,3582503
0.72977734,-0.2727911,-1.511199,-0.068264194,0.09101892,-0.061773747,NORMAL,3582224
-0.7754533,0.14039193,0.06710625,-0.026725354,-0.07880162,0.018860465,SLOW,3583614
-2.5702531,0.123048544,-0.7402487,0.004428773,0.36041048,-0.00496328,NORMAL,3581706
-0.011338949,-0.684665,0.8607416,0.081397794,0.06352998,-0.014737124,AGGRESSIVE,3582593
0.8484063,0.33398902,0.85575676,-0.055436023,0.11362094,0.038408153,NORMAL,3582219
-0.17289877,0.5050972,0.92835045,-0.07376198,-0.05375614,0.0011453723,SLOW,3583572
-1.5508068,-0.7700404,0.22594357,-0.11652254,-0.04520403,-0.099647395,NORMAL,3581697
-0.8056146,0.23740947,1.1006441,-0.0071776668,0.05681047,0.09827295,AGGRESSIVE,3582639
-0.024574637,1.0126415,0.07268238,-0.01572978,-0.0012217305,0.058566704,SLOW,3583190
-2.0092242,-0.37398553,0.9936781,-0.010842858,-0.084910266,-0.08071057,SLOW,3583493
-2.8973424,-0.020120025,-0.67102814,0.06490443,-0.13744467,0.07994699,NORMAL,3581666
-0.61973596,-0.67779946,1.4339094,0.034972034,0.0018325958,0.0066431593,AGGRESSIVE,3582500
-1.0405432,0.3540479,-0.4815321,0.08323039,-0.0030543262,0.06650795,AGGRESSIVE,3582424
0.09810662,-0.5616598,-1.3345423,-0.0065668016,0.27183503,-0.0092393365,SLOW,3583776
-1.4770474,0.7746627,0.7845011,0.089949906,-0.086132,-0.03428481,AGGRESSIVE,3582840
0.031963706,0.80641913,0.46327877,0.04230242,0.019547688,0.20761782,NORMAL,3581944
0.91556716,1.3033452,0.27143192,0.029474247,0.037873644,0.020082194,AGGRESSIVE,3582897
-0.3479824,-0.3816329,-0.686553,-0.08781188,-0.09285152,0.0041996986,AGGRESSIVE,3582879
0.07614696,0.26348814,0.62608147,0.03863723,-0.09407325,0.17035505,AGGRESSIVE,3582910
2.8904603,0.70541966,-1.2799406,-0.15806139,-0.50640726,-0.33910656,SLOW,3583108
0.20924437,-0.30007708,-0.57656384,0.0038179078,-0.04153884,0.045738537,NORMAL,3581795
-0.5594038,-0.9970258,-0.28760815,0.041080687,0.0061086523,0.064064495,SLOW,3583197
-0.67293465,-1.0872225,0.9106417,0.016646078,0.015882496,-7.6358156e-05,AGGRESSIVE,3582777
-0.27613664,-0.55357474,0.26590538,0.094225965,0.15515977,0.018860465,NORMAL,3581877
0.36111498,1.014438,1.2189245,-0.071318515,-0.12217305,-0.031230485,AGGRESSIVE,3582831
0.027005553,0.6553015,0.46525478,-0.034055736,-0.025045475,0.054901514,SLOW,3583742
-0.094656944,-0.49301025,0.52759457,0.033750303,0.005497787,-7.6358156e-05,NORMAL,3581817
0.44013333,0.46543974,-0.59199333,-0.0065668016,0.045814894,0.00908662,SLOW,3583235
-1.0563986,0.8817526,-0.87202644,-0.059101213,0.09773844,0.07933612,AGGRESSIVE,3582749
-0.84809554,0.77965057,-0.5707092,0.027030786,0.016493361,-0.007406741,AGGRESSIVE,3582536
-0.18078947,-0.6311362,-0.30737877,0.051465396,0.11301007,0.015806139,AGGRESSIVE,3582652
0.08086109,0.3002185,0.77740765,0.0777326,-0.034208454,-0.022067508,SLOW,3583764
1.1046184,0.55082715,-0.033759117,0.056352317,-0.10140363,0.017027868,AGGRESSIVE,3582533
0.20796096,1.3054607,-0.95221806,0.027030786,0.15271631,0.02069306,AGGRESSIVE,3582621
1.713505,-0.028141081,2.86656,-0.087201014,-0.22540927,0.19356793,AGGRESSIVE,3582590
0.7933061,-0.03100735,-1.3851261,0.019700404,0.004276057,-0.048945576,NORMAL,3582091
-0.7303902,0.6445043,0.21889114,-0.07437284,-0.20280726,0.017638734,NORMAL,3582000
-1.1148489,-0.6245835,-0.027485847,-0.0041233404,0.077579886,-0.0025198192,NORMAL,3582264
0.46764922,-0.47108352,0.19433212,-0.007788532,-0.037873644,0.00908662,NORMAL,3582066
-0.77391607,-0.9655057,-0.91357803,0.011148291,-0.03481932,0.012751812,SLOW,3583143
-0.7552192,-0.271029,0.19511223,-0.047494773,-0.064751714,-7.6358156e-05,NORMAL,3582147
1.0090055,0.30053306,-0.71794415,-0.024892759,-0.04337143,-0.027565295,NORMAL,3582071
1.1648561,-0.24575579,-0.9376507,-0.010231993,0.12705997,-0.014737124,AGGRESSIVE,3582442
0.89538527,0.6869793,-0.8662758,-0.045662176,-0.07269296,0.08666651,SLOW,3583294
-0.38016188,-0.044898227,-0.5128002,0.022143865,0.08368854,0.006032294,AGGRESSIVE,3582618
-1.4782805,0.5437677,1.719861,0.02031127,-0.16432275,-0.019013181,SLOW,3583212
0.13986897,-0.7302731,0.56101227,-0.12385293,-0.1600467,-0.0092393365,AGGRESSIVE,3582575
0.40890718,-1.7826245,1.2981682,-0.012675454,-0.007330383,-0.02023491,AGGRESSIVE,3582933
0.5082655,0.84723324,-0.53090954,-0.0065668016,0.14660765,0.05673411,NORMAL,3581732
0.09969103,-1.0051818,0.293478,-0.7518224,-0.15027285,-0.24625506,SLOW,3583788
-0.63144577,-0.48561776,1.3114004,0.08017606,-0.1160644,-0.009850202,SLOW,3583579
-0.87824535,0.2371676,0.5521097,-0.047494773,-0.29016098,0.04390594,SLOW,3583111
0.68215156,1.6600075,0.9427109,-0.07803804,-0.043982297,0.12331842,AGGRESSIVE,3582581
-0.21361232,-0.6766443,0.91625595,0.0025961774,-0.10445796,0.027412578,AGGRESSIVE,3582843
1.1866953,-0.04434204,-1.0354071,0.03313944,0.10140363,-0.07582365,NORMAL,3582204
2.4973106,-0.6061754,4.7001543,0.8492554,-0.1966986,-0.24075727,AGGRESSIVE,3582966
-0.5805845,0.12290129,-0.5157614,0.05757405,0.014049901,0.0139735425,NORMAL,3582042
-0.86898947,-0.39067304,-0.4247551,0.021533,-0.06658431,-0.10086913,NORMAL,3581755
-2.3862872,-1.1911907,1.1060066,0.09483683,0.019547688,0.06650795,NORMAL,3581665
0.83114886,-0.43093342,-2.008409,0.001985312,-0.25717425,-0.03733914,NORMAL,3582056
0.22986639,-0.5490696,0.374856,-0.06704246,0.037873644,0.046960264,SLOW,3583239
-0.096042156,0.48772928,1.0719881,0.03191771,-0.054367006,-0.023289237,NORMAL,3581701
0.9076289,0.78661346,2.003437,-0.033444874,-0.062308256,0.030466905,SLOW,3583237
0.3227737,-0.20470126,-0.22371006,0.013591751,0.014049901,0.14408784,SLOW,3583438
-0.20441616,0.3662517,0.8682909,0.09239337,-0.029321533,0.17890716,SLOW,3583048
-1.4872426,-0.5264921,0.6977358,0.016646078,-0.029321533,0.1324814,SLOW,3583057
0.70075464,1.284071,1.042675,-0.041996986,-0.17470746,0.010919216,AGGRESSIVE,3582742
0.21408367,-0.5882675,0.10191727,0.00076358154,0.069027774,0.021303926,NORMAL,3581790
-1.3858209,-1.4002728,2.3459988,0.04230242,-0.22235495,-0.01656972,AGGRESSIVE,3582370
-1.5283318,0.120087385,0.51450825,0.026419923,-0.037873644,0.01947133,AGGRESSIVE,3582484
0.46249104,-0.7457055,-0.38169956,0.05207626,-0.04337143,0.0322995,AGGRESSIVE,3582699
0.5560188,0.06345934,-0.8335314,-0.040775254,0.007330383,-0.06971499,SLOW,3583127
-0.564914,0.6863041,0.37143898,-0.117744274,-0.19364429,-0.07582365,NORMAL,3581943
0.4745407,0.22671764,0.3151846,0.025198191,0.019547688,0.010308351,SLOW,3583174
-1.0893967,-0.21845722,0.6778145,-0.009010263,0.002443461,0.028023442,AGGRESSIVE,3582653
0.70450306,-1.2229905,0.323761,0.082619525,-0.059253927,-0.15340354,SLOW,3583716
1.1145065,1.1672602,0.43904495,-0.040775254,-0.014049901,-0.024510968,SLOW,3583697
-0.6360992,-0.07805019,0.4503069,0.02275473,-0.020158553,0.013362677,NORMAL,3581831
-0.29621387,-1.3953792,1.2104254,0.00870483,-0.17104226,-7.6358156e-05,SLOW,3583538
0.20901847,-1.2576344,0.9993677,-0.008399397,-0.16493362,-0.013515393,AGGRESSIVE,3582569
0.73136485,-0.523913,-0.57374763,-0.00045814895,0.04520403,-0.0031306844,NORMAL,3581894
-0.4311241,-0.0033515692,0.29326153,0.088728175,0.07819075,0.14408784,SLOW,3583444
-1.4856143,0.77353776,-0.882452,-0.09697486,0.1826487,0.054901514,SLOW,3583725
-1.1045842,-0.24214703,1.0593166,-0.024892759,-0.032375857,-0.0092393365,NORMAL,3581825
0.35405815,0.9728521,0.82966805,0.018478673,-0.13744467,-0.050167307,SLOW,3583297
0.22274315,-0.8273667,0.25972557,0.016646078,0.07269296,0.01947133,NORMAL,3581887
-0.80862224,-0.6223466,-1.3379478,0.042913284,0.040927973,0.015195273,AGGRESSIVE,3582671
-0.7279693,-0.8975422,0.44747257,0.08017606,-0.03176499,0.12942708,AGGRESSIVE,3582379
-0.051659822,-0.3356244,0.16028595,0.03191771,0.09773844,0.051847186,NORMAL,3581867
-0.21226144,0.34608382,0.46927452,0.052687127,0.018936822,0.02313652,SLOW,3583092
-0.5022379,-0.45805502,-0.46967602,0.044745877,0.012217305,0.0066431593,SLOW,3583308
-0.49872613,-0.41771793,0.5347843,-0.024892759,0.07147124,-0.010461068,AGGRESSIVE,3582752
0.432822,0.4263416,0.56699276,-0.018784106,0.0012217305,-0.023289237,NORMAL,3581796
-0.09820509,-0.15563399,-0.070819855,0.008093964,0.0036651916,-0.027565295,SLOW,3583502
-0.3029871,-0.59020543,-0.70291233,0.019700404,0.124005646,-0.008017606,NORMAL,3581976
1.4641161,0.7626747,-0.62368965,-0.076816306,0.014660766,-0.2822961,NORMAL,3581956
-1.2136352,-0.50004417,-0.20440197,0.12843442,0.2742785,-0.00496328,AGGRESSIVE,3582823
-0.071065664,0.059405506,-0.15721798,0.049021937,-0.065973446,-0.01779145,AGGRESSIVE,3582433
-0.67011786,-0.21124357,-0.325428,-0.008399397,0.04642576,0.010308351,NORMAL,3582075
0.98566043,-0.15524942,1.4816561,-0.012675454,-0.17592919,-0.055665094,NORMAL,3582040
-0.40812898,0.11405605,-1.1388521,-0.02977968,-0.09590584,-0.0006872234,SLOW,3583595
-0.93708,-0.89317477,0.15616226,0.03436117,0.07147124,0.17402023,NORMAL,3581763
1.0965854,-3.0555103,0.27254772,0.02397646,-0.018325957,0.0603993,AGGRESSIVE,3582685
-0.2985816,1.024201,1.3749132,0.049632803,0.009162978,0.030466905,NORMAL,3581972
-0.9390771,-0.4994235,1.296217,0.029474247,-0.12339478,0.14347698,AGGRESSIVE,3582509
4.079687,0.8257365,0.39322758,-0.15317446,0.052534413,-0.18639025,AGGRESSIVE,3582917
0.14207673,-0.37121624,0.5190573,-0.00290161,0.032986723,0.0603993,NORMAL,3581959
-2.5373418,-0.44893068,0.79844093,-0.02611449,0.08124508,0.11110111,AGGRESSIVE,3582722
-1.4700775,0.0017420352,0.5041609,-0.029168816,-0.42577308,-0.046502117,AGGRESSIVE,3582747
-0.4367969,1.2235074,0.40111923,-0.009010263,-0.10567969,-0.012293663,NORMAL,3582229
0.60480094,-1.1678542,-0.3381281,0.0154243475,-0.004276057,-0.04955644,AGGRESSIVE,3582499
2.1385262,0.11708738,-0.8317833,0.08445212,0.0421497,-0.019013181,SLOW,3583255
-0.058419347,-0.40330976,-0.83809376,0.030085113,0.18081611,0.04085161,NORMAL,3581881
-0.55122447,-0.031457007,0.17109776,-0.009010263,-0.01038471,-0.0061850105,NORMAL,3581866
0.22900033,0.7271996,0.0050373077,0.02397646,0.021380283,0.005421429,NORMAL,3581798
-0.7411281,-1.0397905,0.28425884,0.045356743,-0.07086037,-0.0019089539,NORMAL,3582226
-0.7795375,-0.8605159,0.26456738,-0.04016439,-0.18448131,0.05062546,NORMAL,3581715
-1.2352134,0.73405963,1.6423712,0.028863383,0.0018325958,0.006032294,NORMAL,3581868
0.74109757,-0.68803275,1.1004572,-0.02855795,0.064751714,0.032910366,AGGRESSIVE,3582475
0.098751664,-0.35283044,-1.4031477,-0.05971208,-0.062308256,0.021914791,SLOW,3583378
-0.30489838,0.66455215,-0.3825922,-0.029168816,-0.08674286,-0.014126259,NORMAL,3581863
0.92812514,1.9925253,-0.23997498,0.060628377,0.002443461,0.074449204,AGGRESSIVE,3582582
0.1074723,-0.5047503,0.34336948,0.04046982,-0.08857546,-0.21265747,AGGRESSIVE,3582753
0.38099802,-0.8804393,-0.49607182,0.012980887,-0.0018325958,-0.011682798,AGGRESSIVE,3582630
0.37055147,0.7567831,-1.437891,0.00076358154,0.062308256,-0.025121834,SLOW,3583268
0.3537147,-0.20214415,-0.24418926,-0.0047342055,0.0842994,0.10987939,AGGRESSIVE,3582375
-0.4742744,-1.3817658,-1.1478577,0.0050396384,0.022602014,0.041462477,NORMAL,3581767
-0.2590568,0.13349247,-0.16456985,0.013591751,-0.018936822,-0.05627596,SLOW,3583171
-1.6286794,0.20493037,-0.20401669,0.004428773,-0.035430185,0.064064495,AGGRESSIVE,3582870
0.52455735,-0.28407782,-1.7639604,0.066737026,0.0018325958,-0.021456642,NORMAL,3582172
0.74614716,0.66025287,-0.25904274,0.12110403,0.11789699,0.16302466,SLOW,3583413
-0.789094,-0.043475434,-0.723526,-0.02367103,-0.13988814,0.0622319,NORMAL,3582125
-0.10598159,-0.2346617,-0.21308422,0.05207626,0.08857546,-7.6358156e-05,SLOW,3583267
-1.3153015,-0.94403034,-0.1368227,0.007483099,-0.01282817,0.007254025,NORMAL,3581799
-0.9347031,-0.4371791,-0.59119606,-0.110413894,-0.026267206,-0.11552989,NORMAL,3581673
0.7335012,1.1490476,0.5113716,-0.04627304,-0.03848451,0.021914791,NORMAL,3581995
-0.5021113,-0.59638023,-0.20443344,0.009315695,0.14538592,-0.01779145,AGGRESSIVE,3582480
-0.72091055,-1.8717018,0.37324333,0.00015271631,-0.05375614,-0.06421721,SLOW,3583247
-0.7356764,-0.59916836,-0.45747852,0.022143865,0.025045475,0.024969118,SLOW,3583767
0.4115641,0.042383313,-0.8031988,-0.012064588,0.025045475,0.10865766,AGGRESSIVE,3582462
1.0810113,-0.40784103,0.61438847,-0.016340645,-0.0030543262,-0.03795,NORMAL,3581992
-1.0383031,-0.07522184,0.056031227,0.020922136,0.010995574,0.2577088,SLOW,3583633
0.7652004,2.1131625,1.2231588,0.13026701,-0.050701816,-0.16317739,SLOW,3583078
-0.77663845,-0.9758723,0.8913803,-0.0071776668,0.15943582,0.016417004,AGGRESSIVE,3582537
0.21581864,0.22475779,-1.1652632,-0.122020334,-0.29932398,-0.22059871,NORMAL,3581742
0.08548367,-1.1993814,-0.7559643,0.14553864,0.14660765,0.06528623,NORMAL,3581683
0.18507719,0.5494617,-0.1304617,-0.0065668016,-0.017715093,-0.0037415496,NORMAL,3582104
0.8676617,0.5482436,-0.8859587,-0.02977968,0.027488936,0.013362677,AGGRESSIVE,3582883
-0.52797174,0.7152174,0.5639219,-0.0010690142,0.02443461,0.0023671028,NORMAL,3582038
0.4438944,-0.70709705,0.3085327,0.028863383,0.032986723,-0.0037415496,AGGRESSIVE,3582664
0.41303253,-0.32095426,-0.4894905,0.011148291,0.032986723,0.01947133,SLOW,3583290
-1.6164684,-0.013871908,0.20908642,0.19257528,0.08002335,0.18012889,AGGRESSIVE,3582508
0.5164496,0.2838661,0.34888554,-0.010842858,-0.059253927,-0.0061850105,NORMAL,3581895
0.44990587,0.5561523,-0.31680202,-0.020616703,0.028710667,0.04085161,NORMAL,3581888
0.08054972,0.15750861,0.23618889,0.0050396384,0.009162978,-0.0019089539,AGGRESSIVE,3582532
1.8775132,-1.6843388,-2.8467698,0.04596761,0.025045475,0.22288945,AGGRESSIVE,3582696
0.6850972,0.6814937,-0.54950047,-0.06154467,-0.054367006,-0.09903653,NORMAL,3582255
-0.38116848,-0.3967886,-0.040595055,-0.03894266,-0.08307768,-0.011682798,SLOW,3583749
-1.200299,-0.8761068,1.3367262,-0.034055736,0.0036651916,0.041462477,SLOW,3583483
1.1797827,0.1594083,0.8427143,-0.069485925,0.07269296,0.049403727,SLOW,3583543
-0.7072048,-0.44990003,-0.038985252,0.011759156,-0.02565634,0.10315987,SLOW,3583228
-1.3314061,-0.6831166,0.52373505,0.009315695,0.03970624,0.027412578,NORMAL,3582102
0.867856,0.3601308,-2.4128928,-0.11591168,0.09712757,-0.32872185,AGGRESSIVE,3582678
-0.0055072308,-1.0174608,0.8578186,0.0013744468,-0.021991149,-0.0019089539,AGGRESSIVE,3582801
-0.5210408,0.64886075,1.129385,-0.00045814895,-0.007941248,-0.013515393,SLOW,3583272
0.5231525,-0.056920998,-0.8040571,-0.09086621,-0.13316862,-0.020845776,NORMAL,3582038
-1.1222702,1.0588378,1.1569757,0.088728175,0.0,0.38171443,AGGRESSIVE,3582368
0.65656686,3.1134374,-0.59249973,-0.12385293,0.052534413,-0.070936725,AGGRESSIVE,3582481
-1.2130157,-0.1089139,0.310256,0.022143865,-0.056199603,0.026801713,NORMAL,3582156
0.35046136,-0.1214817,1.9397297,-0.17638734,-0.37507126,0.20395264,NORMAL,3582031
-0.60225725,-0.46419936,-0.5116806,-0.08231409,-0.05681047,0.021303926,NORMAL,3582131
0.66863656,-0.9365903,-0.8662405,-0.0022907446,-0.03970624,-0.02695443,NORMAL,3581927
-0.071641445,-0.1592552,-2.3403897,0.08200866,-0.16676621,-0.06727154,SLOW,3583698
