AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp
0.017653942,-0.7987776,1.2067022,-0.15760323,0.17004961,0.07009678,820022
0.61787105,0.6228875,-0.32417297,-0.1386664,-0.039477166,0.0627664,819543
-0.69394696,-0.73037434,-0.07739258,0.049480084,0.0008399397,-0.07284568,820630
-0.6068866,0.60555565,-0.13221455,0.03359759,0.031994067,0.0047342055,819538
-0.16632521,-0.8011765,-0.35460663,0.018325957,0.0173333,0.01450805,819683
0.19152236,-0.04754877,0.61407566,0.018325957,-0.010155635,0.09208794,820035
-0.82166654,-1.3909954,0.64906216,0.009773844,-0.040698897,-0.0056505036,820058
1.6412983,1.3033264,1.811348,-0.013439035,0.058872137,0.032223143,819193
-0.39492202,-0.3083685,2.1502638,-0.06414085,-0.3131448,-0.012370021,819034
1.5898056,-1.1248672,-0.04582405,0.08857546,0.21525364,0.08964448,819802
0.40327716,-0.40891707,0.6391039,-0.03359759,-0.027259862,-0.006872234,819228
1.8369942,0.87465763,-0.20174408,-0.026267206,-0.089568116,-0.019089539,820347
-0.32092476,-0.4042616,0.07161617,0.052534413,-0.12805262,0.3578143,820354
-0.7331468,-0.768424,-1.297328,0.026267206,0.065591656,0.068264194,819560
0.47721577,0.36076725,0.25933075,0.009162978,-0.0046578473,-0.021533,820061
-0.19145823,1.0636122,1.2550373,-0.014660766,0.011224649,0.015118915,819303
0.094821215,0.90632874,-0.41275406,-0.021991149,-0.0077121737,0.06887506,820479
-0.25603962,0.33364573,1.0486584,0.02687807,0.04604397,-0.025198191,820131
1.3509634,0.8349285,0.49930573,0.03970624,0.2018146,0.025503624,819580
0.8374188,-0.8375566,1.1065645,0.0580322,-0.04925101,-0.09728029,819857
2.0114155,-1.0391542,0.7302723,-0.057421334,0.061926465,-0.019700404,819092
1.4920709,-0.81673914,0.5849819,-0.009162978,0.100410976,-0.025809057,820559
-0.24875021,-0.014298782,0.15923691,-0.004276057,-0.0022143866,0.005955936,819154
-0.50561225,0.60416764,-0.49315166,-0.020158553,-0.05535966,0.0010690142,819766
-0.33025098,-0.11240101,1.0341625,0.02076942,0.057650406,0.05665775,819334
-0.13816452,0.2799158,-1.501337,0.08124508,-0.018707749,0.0364992,819122
0.04382384,0.6496674,0.1720066,0.014660766,0.013057245,0.023060163,819931
0.19191432,-1.3373138,0.117845535,-0.03848451,-0.046196684,-0.01786781,819687
0.25193238,1.1237453,0.7831783,0.014660766,-0.0846812,0.01450805,820115
0.25890112,-1.924473,-0.24196434,0.03481932,0.17676914,-0.23777929,819574
1.6163149,-0.93336976,-0.8180752,0.02687807,0.047876563,-0.051465396,820075
-1.4526356,-1.0807331,0.27046394,0.0036651916,0.045433104,0.03894266,819738
0.24666214,-0.63567716,-0.8715229,-0.017715093,0.021609358,-0.052687127,819107
0.54214895,-1.8295181,-1.8186641,-0.09101892,0.016722437,-0.020922136,819599
-0.21977854,-1.1619914,0.28318787,-0.06780604,-0.21418463,0.025503624,820495
-0.37754977,-0.94525117,-0.50453854,-0.04520403,0.11323915,0.03283401,819298
0.37932396,0.36852986,-0.055560112,0.014049901,0.001450805,0.0096211275,820370
0.8763082,-0.6888386,-0.14917946,0.012217305,-0.014431692,-0.03924809,819506
0.9370954,-0.9740295,-0.2828226,0.06719518,-0.11217013,-0.08933904,819664
0.12320924,-0.43315178,1.7045898,-0.022602014,0.04665483,-0.04841107,819446
1.2195847,0.16735274,0.41314793,-0.02443461,-0.000992656,-0.00992656,820441
-0.508939,0.19452935,0.20183468,0.069027774,0.01488984,0.3193298,819349
2.5774088,-0.023980737,-1.0892591,-0.02076942,0.13156511,-0.24816401,819222
1.1139677,0.10607457,0.6198931,0.044593163,0.10896309,-0.04352415,819183
-0.1872499,0.2322886,0.5784397,-0.027488936,0.07780896,-0.11927144,820502
0.11967695,-1.1768081,-1.7003651,-0.01282817,-0.08345947,0.060322944,820246
-0.45079648,-1.5305989,0.18827724,-0.021991149,0.0020616702,0.0346666,819263
0.4821577,1.1359614,0.31876087,0.044593163,0.09735665,0.00045814895,820577
-0.14623201,-0.09664178,-0.45306873,0.03970624,0.0008399397,0.18188512,820450
1.0533694,-0.33677566,0.17436028,-0.009773844,-0.018096883,0.0016798794,820599
-1.1992073,-1.5247221,0.50730705,-0.05375614,0.099189244,0.13607024,819230
-0.19290686,-0.09685132,0.39112377,0.11056661,0.28916833,0.0022907446,820310
0.015221119,-0.21335603,-0.58251953,-0.01282817,0.029550606,-0.107665,819541
1.5543103,0.52551484,-1.181881,-0.019547688,0.12851077,-0.08506299,820140
0.976215,0.17441356,0.6118784,-0.00061086525,-0.011377365,-0.0032070426,818951
-0.9570389,-0.24549031,0.6225319,0.02443461,0.06925685,0.22770002,819774
-0.020573974,-0.24634004,0.042918205,0.012217305,0.008781188,0.07192938,818975
-0.35175383,0.6756618,0.8373604,-0.08552113,-0.054137934,-0.025809057,820459
-0.2392118,-0.37708035,0.81011105,-0.032375857,-0.034590244,0.010842858,820428
0.8108064,-1.2253993,0.4880476,0.040317107,-0.03397938,0.035888333,819170
0.36578715,0.5555829,0.56810474,0.052534413,0.24213171,-0.117438845,820230
1.200336,-0.14188749,-1.4050102,-0.019547688,0.053985216,-0.15042557,820657
2.2583122,0.16837251,-0.6786547,-0.037873644,-0.14943291,-0.029474247,819208
-0.29166484,0.054795384,0.27454948,-0.02321288,0.001450805,-0.10705414,820691
0.0013557673,-0.23523682,0.09073734,-0.012217305,0.006948592,0.04016439,820446
-0.11681974,-0.016816169,0.0136909485,-0.099571034,-0.038255434,-0.2218968,820293
0.42072892,0.4715375,-0.6664305,0.03359759,0.02405282,0.08170322,820035
1.3463504,0.90393186,0.64733505,-0.054367006,-0.26366472,0.06337727,819481
-0.15034044,0.049950182,-0.004807472,0.02687807,0.016722437,0.00045814895,820339
-0.06436467,-0.113292396,0.7507191,0.0030543262,-0.0388663,-0.024587326,820588
0.17728591,0.87653667,-2.3096557,0.069027774,0.18898644,-0.0025961774,819209
-0.22223544,-0.93797505,-1.1266575,-0.021991149,0.06803512,0.022449298,819649
0.6612482,0.438274,-0.0005130768,0.013439035,-0.003436117,0.040775254,819946
-0.013188243,-0.108514786,0.37524414,0.029321533,-0.005879578,0.11285736,819143
0.63659286,1.0157368,-0.24097824,0.1863139,-0.24045183,0.2228131,820165
-0.32179105,-1.5262506,1.9973507,-0.09590584,-0.19036089,0.11285736,820447
0.13034129,-0.8306437,0.33613777,-0.026267206,0.017944166,0.0065668016,820401
-0.06823385,-0.33332968,-1.2543278,-0.07452556,-0.027870728,0.008399397,820645
0.24916983,-0.6478294,0.11575222,0.0018325958,-0.08773552,-0.05879578,819854
0.5859189,0.43197542,0.46232033,-0.06047566,0.006948592,-0.42653665,820029
1.2706509,0.08188629,-0.87253666,-0.007941248,-0.049861874,-0.024587326,820119
-0.007225752,-0.22742295,0.51440334,0.02076942,-0.0022143866,-0.06490443,820122
0.562966,0.66122997,0.83582497,0.008552114,-0.04314236,0.023060163,820044
0.20718896,-0.7008421,0.22740841,0.028099801,-0.018096883,0.032223143,819808
0.119763374,0.95918894,0.023593903,-0.051923547,0.027718011,0.037110064,819668
-1.8741941,0.24610001,1.2862587,-0.009773844,0.037491854,0.16661349,819078
0.2352438,-0.08288352,-0.043498993,-0.031154128,0.110795684,0.11407909,819948
-0.8597559,-0.46073592,1.4829407,-0.0720821,-0.041309763,-0.18585575,819814
0.5035486,0.65723157,0.104076385,-0.03604105,-0.02603813,0.018784106,820378
0.49549818,-0.3224486,-0.28625393,-0.0421497,0.091858864,-0.011759156,819956
0.6874827,-0.5229671,-2.0207057,-0.14355333,-0.13171782,-0.032528576,820235
0.6825018,0.40612948,0.08546734,-0.04337143,0.02649628,-0.11010846,819962
2.9649038,-0.78954136,0.72914314,-0.080634214,0.0332158,-0.27259862,819226
0.09657264,0.7689958,0.9011793,0.03359759,-0.03397938,0.00045814895,819103
0.5780432,0.28652018,-0.055532455,-0.009773844,-0.03642284,0.0053450707,820395
-0.107568026,0.18243346,-0.21881485,0.02076942,0.025885414,0.06154467,820089
-0.008349001,0.3195464,0.010907173,0.103847094,-0.027259862,0.41523564,819158
-1.9297379,-1.2642126,-0.71424484,0.03848451,-0.10789407,-0.014813482,819530
1.4621717,0.19028664,0.019376755,-0.25473082,-0.2795472,0.07620544,820709
0.17057967,-0.16267109,0.3609848,-0.016493361,0.0081703225,-0.07895433,820690
-3.2600253,-1.8040528,-1.0957422,0.13622294,0.029550606,0.020005837,819077
0.429775,0.16572022,1.0180378,0.007941248,0.025885414,-0.00076358154,819709
-0.8309836,0.2668237,-0.95008373,0.013439035,0.0045051314,0.007788532,819131
-0.32898903,-1.4762174,-0.1368103,-0.03481932,0.05459608,0.022449298,819166
-0.35404658,-1.6249917,2.0470276,-0.04886922,-0.12988523,0.00045814895,820133
0.90368176,0.52615875,0.25633144,-0.01160644,-0.16775887,-0.042913284,819559
-0.20424426,-0.48105913,0.6066246,-0.020158553,0.02893974,0.021227567,820326
-1.039784,-2.8241036,-0.61830235,0.050701816,0.03504839,0.0364992,818969
2.3832052,0.38911158,0.93846893,0.09468412,0.09980011,0.12873985,820151
-1.0657077,0.3390516,0.9315567,0.02076942,-0.038255434,0.107359566,819289
-0.13358808,-0.78651744,-0.9561529,-0.035430185,0.01366811,-0.028863383,820656
-0.46726334,0.7296582,-0.3391676,0.01160644,-0.05963572,0.1421789,820515
0.1409452,0.13936712,0.10826683,0.050701816,-0.003436117,0.14950927,819153
0.4972446,1.1376519,0.45851135,-0.040317107,-0.037033707,-0.05513059,819942
0.24583924,0.5459808,-0.98596954,0.015882496,-0.03642284,-0.021533,819648
0.6250701,-0.70501184,-0.7176924,0.05681047,-0.02603813,-0.12415836,820656
0.8467431,2.0884893,-1.419652,0.021991149,-0.02359467,-0.0154243475,819503
-0.27383327,-0.19851318,0.3475027,0.04886922,0.07047858,-0.014202617,819680
-0.59273684,-0.38324493,-0.051706314,0.059864793,0.42294782,0.01817324,819633
-0.008264542,-0.40694892,0.5835867,0.048258353,0.044211373,0.0096211275,820491
-0.38649452,-1.0110441,0.16748714,0.009773844,0.07231117,0.10430524,819537
0.6564187,1.0999731,0.7603731,0.0012217305,0.058872137,0.0010690142,820415
-0.318918,-1.1004881,0.020079613,0.1160644,0.12851077,0.05787948,819750
0.10078442,-0.7603293,0.3438549,0.00061086525,0.038713586,0.010231993,819162
-2.0090446,-1.4315765,3.2581158,-0.17104226,-0.33452508,-0.009315695,820547
0.3324808,0.8896878,0.0733099,0.06169739,0.11995866,0.01695151,819710
0.1883719,1.1215383,1.1861401,0.015271631,-0.07918341,-0.008093964,820532
0.5173269,0.78517073,0.7356615,0.0036651916,-0.00038179077,0.12812899,818955
0.33216763,0.229031,-0.76288986,0.05009095,-0.027259862,0.20326541,820361
0.75531936,-0.6337351,0.2117672,-0.055588737,-0.069409564,0.020005837,819873
1.4567086,0.8728392,-0.026351929,-0.0,-0.03642284,0.04627304,820682
1.4948661,0.1694566,-0.8069563,0.06536258,-0.12744176,0.21303925,819825
-0.41606975,1.2081785,1.2654114,0.029932396,0.010002919,0.072540246,820135
-0.15907931,0.07918048,-0.4790964,0.029321533,-0.00038179077,0.005955936,819835
1.0688744,0.12728131,-0.51081944,-0.07574729,-0.04802928,-0.22495113,819577
-0.1319629,-1.3077987,1.317419,0.023823744,-0.0107665,0.10980303,820521
2.8205495,0.39233154,0.44209194,0.09712757,-0.123165704,-0.1553125,820466
1.8526158,0.4592185,-2.669137,0.12767084,-0.0046578473,-0.1815797,820192
0.050664663,-0.8342931,0.5572138,0.042760566,0.16943875,0.02977968,819842
-1.8262528,-1.9713373,-0.06558609,-0.017104227,0.006337727,-0.03313944,820109
5.817379,-0.7782411,-0.95626926,-0.13622294,-0.2092977,-0.34162638,819086
-0.012907982,1.3544044,-2.1341357,0.004886922,0.068645984,0.012064588,820456
-0.3866067,0.6308368,0.70230675,-0.007941248,0.02649628,-0.02031127,820173
-0.23372355,-0.70615125,1.777812,0.01282817,0.1755474,0.1965459,819078
-0.45370403,-0.0003222227,-0.17109108,0.093462385,-0.026648996,0.5459608,820698
-0.62325954,1.0789804,-0.9542227,-0.002443461,-0.011377365,-0.00076358154,820117
-1.2232757,-1.8400444,-1.3135338,-0.03604105,-0.008933905,0.04138612,819001
-0.76054204,-1.2156209,0.24518871,0.0036651916,-0.012599096,0.031612277,820051
-1.4556322,0.71337044,1.7333565,0.0061086523,0.057039544,0.09086621,819882
-0.7362035,0.03974384,1.1384125,0.004886922,0.050320026,0.06704246,820156
-0.81936437,1.0068526,-0.6157026,0.029321533,0.16455182,0.10919216,819234
1.7302549,-2.6228223,0.27448463,0.076358154,-0.026648996,-0.4644103,819042
1.7217288,-0.13366394,-3.193983,0.059253927,-0.092622444,-0.11866058,819626
0.63686323,0.8200109,0.24030781,0.018936822,0.025274549,0.011453724,820494
1.7857258,-1.405952,-0.70132923,-0.080634214,-0.24228443,-0.08078693,819060
-0.43565893,-0.21406546,-0.52807045,0.017104227,0.035659257,0.051159963,819883
1.6608409,-0.21731701,0.0046281815,0.0061086523,0.18593211,0.0022907446,819597
-0.9213346,-0.3667531,-1.143342,-0.032986723,0.036270123,0.008399397,820578
-1.5929831,-0.5956075,1.650918,-0.009162978,-0.032757647,0.06337727,819609
1.1953621,-0.3053546,-1.145587,0.032375857,0.11629347,-0.0032070426,820506
0.42782307,0.2983324,-0.4097309,0.029932396,0.039935317,-0.0025961774,819686
1.6734303,0.747247,2.2794256,0.03359759,0.10529789,0.021227567,819035
-0.30077314,0.35090858,0.06987858,0.009773844,0.039935317,0.0047342055,820489
0.030257344,0.041704893,0.77029896,0.06291912,-0.022983804,0.19837849,818929
-0.41905308,0.0073490143,0.71127987,0.06291912,-0.044364087,0.27473664,820367
-0.8393153,-0.37363392,0.16396618,-0.018325957,0.13034338,0.0010690142,818984
0.816648,0.9263803,1.6271696,0.053145275,0.09246973,0.01695151,819530
0.53296757,-0.91458094,0.6440525,0.016493361,0.013057245,0.40485093,819973
-0.8456534,-0.22693452,0.3359728,-0.026267206,-0.04925101,-0.006872234,820334
0.49404955,-0.87849444,0.10840225,0.014660766,-0.046196684,0.0047342055,819471
-0.41459835,-0.396294,-0.89555454,-0.014660766,0.08391761,0.012675454,819741
0.05125618,0.70909864,0.99730015,-0.012217305,0.006337727,0.04138612,820590
-1.0659368,-1.3415139,-0.16043949,0.06352998,0.100410976,-0.07284568,819852
0.4552709,-0.3343501,0.90714836,-0.004276057,0.032604933,-0.016035212,820322
-1.6761099,0.44519907,-1.1847448,0.061086524,0.20670153,0.030390546,820222
-0.14271092,-0.23512238,-0.14333534,-0.01282817,-0.04192063,-0.01786781,820474
0.4757583,-0.087142825,0.18193054,-0.03970624,0.021609358,-0.001985312,818946
1.2364848,0.27756992,-1.1241846,-0.0030543262,-0.35834882,-0.00015271631,820078
0.8107934,0.6712768,-0.5605936,-0.02687807,0.047876563,-0.013591751,820498
-0.3611362,-0.4620783,-2.3462992,0.1685988,0.09246973,-0.0050396384,819109
1.1372234,0.3312367,-2.3106265,-0.03176499,0.06681339,-0.04718934,820579
-1.0196713,-1.1678065,-0.1697855,-0.06536258,-0.11217013,0.00290161,819260
-0.6353648,-1.1872847,0.56053543,0.05375614,-0.25572348,-0.13881913,819571
-0.5955801,-0.5374211,-0.2734022,0.018325957,0.025885414,0.025503624,819195
0.01773119,-0.84387124,1.650918,0.018936822,0.0173333,-0.036193766,820646
0.69282174,-0.13475057,-0.09157562,-0.10934488,-0.08651379,-0.006872234,819682
0.5679028,-0.25279564,-0.7957125,-0.015271631,0.01488984,-0.027030786,820497
-0.85550624,0.6281711,3.0839968,0.06352998,-0.017486017,0.24297164,819617
-1.0880544,-0.9258491,-0.22787666,-0.020158553,-0.14454599,-0.028252518,819732
-0.41004515,0.14618373,1.7964268,0.02565634,0.11385001,-0.13271047,819604
1.3609157,0.31068325,-0.9492445,0.065973446,0.02649628,-0.16142114,819273
0.24594927,-1.6599534,-1.0632582,0.01038471,0.051541757,-0.08628472,820181
1.9337423,-0.28091642,1.7715645,-0.018936822,0.03810272,0.013286319,820423
1.0494136,-0.8082411,1.5076122,-0.10140363,0.04482224,0.020005837,819114
0.39127564,-0.35605434,0.42989922,-0.026267206,-0.025427265,0.0041233404,819470
-0.3181169,-0.5700832,-0.13907528,0.01038471,0.010613783,0.0065668016,820087
1.676594,0.28232086,-1.5144024,0.049480084,0.295277,-0.045356743,820142
0.29106045,-0.07774362,-2.3864107,0.10262536,-0.016875152,0.076816306,820091
-0.52515876,-0.5363057,0.47673893,-0.029932396,-0.0071013086,-0.030085113,820685
0.3533249,0.81591773,-0.06632328,0.03481932,0.11140655,-0.065515295,819525
-2.355932,-0.36171854,0.1557045,-0.01282817,-0.07368562,0.13423763,819231
0.03171277,-0.29809391,1.828145,0.0067195175,0.08636107,-0.009315695,819566
-1.054935,-1.1766479,0.49060535,-0.05497787,0.12118039,0.04016439,819557
-0.7165037,-0.87148637,-0.19602108,0.021380283,-0.011377365,0.01572978,820321
-1.2310919,-0.798332,0.097088814,0.100792766,-0.07490735,0.21975878,819825
0.4132259,0.43629205,0.3451252,0.017715093,-0.082237735,-0.00015271631,819953
1.1176603,0.4024839,1.1144695,-0.01038471,-0.25328,-0.016035212,819204
0.84204435,-0.059437633,-0.7957163,-0.021380283,-0.000992656,-0.018478673,819839
1.9446377,0.7584289,-0.10093212,-0.06414085,0.5066364,-0.039858956,819594
2.045285,0.27950585,-1.9728684,0.081855945,-0.17814358,-0.3184135,819575
0.60493135,0.20068888,0.9681606,-0.028710667,0.0081703225,0.012675454,820394
1.2475479,-0.8044581,0.0065689087,-0.10934488,-0.19402607,-0.13332134,819037
0.40151381,0.9170625,0.058179855,-0.11728613,-0.31619912,-0.058184914,820563
-0.014166832,0.048858434,0.08899784,0.043982297,-0.0071013086,0.17150041,820023
-0.52820647,0.056512475,-0.6378565,-0.0012217305,-0.03153592,0.026725354,819335
-1.2633915,1.5176446,-1.432641,0.11178834,0.11690433,0.15928312,820242
0.40866125,-1.7092754,-0.39151096,-0.02565634,-0.06574437,-0.047800206,820099
1.0482498,0.33195382,-0.6767492,0.01038471,-0.08407033,0.03894266,818976
-0.4794438,0.1088447,0.4065857,-0.014049901,-0.000992656,0.010842858,819714
-0.058208585,0.2877192,0.13508606,0.0036651916,0.014278975,-0.0032070426,820065
0.52562046,-0.77669555,-1.1794863,-0.01038471,-0.23128885,-0.025809057,819177
0.033029556,1.7862042,0.6293545,0.03970624,0.07964156,0.094531395,820212
-0.68288076,-1.2625988,-0.45692158,0.030543262,-0.15187638,-0.0777326,820185
-0.38405144,1.387459,1.4735928,-0.0018325958,0.010002919,-0.001985312,819004
0.93766165,0.2625809,1.0231161,0.017104227,0.07780896,0.020616703,819729
0.45036912,0.9460512,-0.4000311,0.09773844,0.020998493,0.0047342055,820221
0.0049750805,-0.32038093,0.0900383,-0.014660766,0.020387627,0.0047342055,820457
-0.6030406,-0.19875622,1.0159712,-0.0030543262,0.06803512,0.00290161,820552
0.75738215,1.002537,0.46182442,0.0061086523,0.0008399397,-0.00992656,820534
-1.0670443,-2.0689278,-1.2740755,-0.007330383,-0.070631295,-0.044135015,819125
0.50708544,0.7596313,0.38577557,-0.040927973,-0.05719226,-0.013591751,820289
-0.52100694,-0.1930548,1.84445,-0.0067195175,-0.020540344,-0.012980887,820536
-0.7882068,1.0578358,-0.92225075,0.032986723,0.019776762,0.019394971,820538
-0.1535461,-0.45745444,0.7715378,-0.05681047,-0.16042848,-0.04230242,819910
1.8053033,-1.1719004,-1.3778887,0.061086524,0.088804536,-0.02275473,819804
